player name,id,team,position,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,GW 16,GW 17,GW 18,GW 19,GW 20,GW 21,GW 22,GW 23,GW 24,GW 25,GW 26,GW 27,GW 28,GW 29,GW 30,GW 31,GW 32,GW 33,GW 34,GW 35,GW 36,GW 37
Bernardo Silva,281,Man City,Midfielder,,0.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,3.0,10.0,4.0,3.0,6.0,5.0,15.0,2.0,2.0,2.0,3.0,,0.0,6.0,11.0,,0.0,0.0,2.0,1.0
Jesus,282,Man City,Forward,,6.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,,0.0,1.0,6.0,1.0,9.0,9.0,4.0,7.0,1.0,14.0,2.0,7.0,,8.0,2.0,1.0,,2.0,1.0,5.0,1.0
Zinchenko,283,Man City,Defender,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,8.0,12.0,6.0,6.0,1.0,2.0,6.0,8.0,2.0,2.0,0.0,,0.0,2.0,2.0,,1.0,1.0,0.0,1.0
Foden,284,Man City,Midfielder,,9.0,2.0,2.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,,14.0,11.0,4.0,1.0,3.0,0.0,16.0,11.0,0.0,1.0,12.0,0.0,,1.0,1.0,9.0,,0.0,1.0,0.0,10.0
Doyle,285,Man City,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Rodrigo,286,Man City,Midfielder,,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,,2.0,3.0,9.0,3.0,1.0,3.0,2.0,11.0,0.0,3.0,2.0,3.0,,2.0,0.0,8.0,,3.0,2.0,4.0,1.0
Torres,287,Man City,Midfielder,,1.0,1.0,5.0,0.0,0.0,3.0,2.0,1.0,8.0,0.0,1.0,0.0,3.0,8.0,,0.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,,1.0,7.0,0.0,,9.0,2.0,20.0,1.0
Garcia,288,Man City,Defender,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0
Bernabé,537,Man City,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Steffen,538,Man City,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Delap,539,Man City,Forward,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Palmer,552,Man City,Midfielder,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Dias,556,Man City,Defender,,,,2.0,5.0,2.0,6.0,2.0,0.0,6.0,6.0,6.0,0.0,9.0,6.0,,2.0,7.0,18.0,6.0,8.0,6.0,1.0,2.0,7.0,12.0,2.0,6.0,,6.0,0.0,2.0,,0.0,1.0,0.0,1.0
Trafford,595,Man City,Goalkeeper,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Carson,608,Man City,Goalkeeper,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.0,0.0
Nmecha,609,Man City,Midfielder,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Mbete,622,Man City,Defender,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Harwood-Bellis,623,Man City,Defender,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Gomes,659,Man City,Midfielder,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Romero,289,Man Utd,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Mata,290,Man Utd,Midfielder,,0.0,0.0,0.0,5.0,1.0,0.0,2.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,,0.0
de Gea,291,Man Utd,Goalkeeper,,1.0,2.0,-1.0,3.0,6.0,2.0,2.0,6.0,0.0,0.0,6.0,0.0,1.0,1.0,10.0,3.0,6.0,10.0,1.0,7.0,6.0,1.0,2.0,3.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,3.0
Smalling,292,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Ighalo,293,Man Utd,Forward,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Rojo,294,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Matic,295,Man Utd,Midfielder,,0.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,,0.0,1.0,0.0,0.0,,4.0,,0.0
Pogba,296,Man Utd,Midfielder,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,3.0,4.0,0.0,1.0,3.0,5.0,11.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,7.0,5.0,5.0,1.0,,7.0,,2.0
Jones,297,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Maguire,298,Man Utd,Defender,,0.0,4.0,-1.0,8.0,7.0,1.0,2.0,6.0,1.0,2.0,5.0,1.0,1.0,1.0,7.0,1.0,6.0,9.0,8.0,5.0,5.0,1.0,2.0,5.0,13.0,5.0,8.0,,2.0,1.0,2.0,5.0,,1.0,,0.0
Fred,299,Man Utd,Midfielder,,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,3.0,,2.0,7.0,1.0,3.0,,4.0,,2.0
Shaw,300,Man Utd,Defender,,1.0,1.0,-2.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,1.0,1.0,7.0,10.0,1.0,6.0,7.0,3.0,8.0,2.0,12.0,14.0,9.0,,2.0,1.0,2.0,8.0,,2.0,,1.0
Fernandes,302,Man Utd,Midfielder,,2.0,12.0,6.0,11.0,3.0,2.0,17.0,11.0,10.0,6.0,3.0,2.0,17.0,12.0,6.0,10.0,2.0,8.0,2.0,3.0,17.0,7.0,9.0,12.0,6.0,10.0,3.0,,5.0,2.0,2.0,3.0,,19.0,,4.0
Martial,303,Man Utd,Forward,,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,10.0,12.0,2.0,1.0,6.0,2.0,4.0,2.0,1.0,13.0,0.0,2.0,2.0,1.0,5.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Pereira,304,Man Utd,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Henderson,305,Man Utd,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,,2.0,2.0,2.0,7.0,,4.0,,0.0
Rashford,306,Man Utd,Midfielder,,2.0,7.0,2.0,15.0,2.0,2.0,5.0,3.0,5.0,6.0,3.0,14.0,2.0,7.0,7.0,2.0,6.0,3.0,2.0,3.0,9.0,5.0,2.0,12.0,6.0,6.0,2.0,,8.0,2.0,7.0,3.0,,13.0,,1.0
Tuanzebe,307,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,2.0
Lindelöf,308,Man Utd,Defender,,1.0,1.0,0.0,2.0,6.0,2.0,2.0,7.0,1.0,2.0,6.0,4.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,1.0,2.0,2.0,6.0,6.0,8.0,,2.0,2.0,2.0,6.0,,2.0,,2.0
McTominay,309,Man Utd,Midfielder,,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,18.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,8.0,8.0,2.0,0.0,4.0,3.0,5.0,,1.0,1.0,2.0,3.0,,3.0,,3.0
Bailly,310,Man Utd,Defender,,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,,0.0
James,311,Man Utd,Midfielder,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,4.0,3.0,2.0,,1.0,0.0,0.0,3.0,,0.0,,0.0
Fosu-Mensah,312,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Wan-Bissaka,313,Man Utd,Defender,,0.0,1.0,-1.0,8.0,6.0,2.0,2.0,8.0,1.0,2.0,6.0,1.0,1.0,0.0,6.0,6.0,6.0,8.0,1.0,8.0,17.0,4.0,2.0,2.0,12.0,6.0,5.0,,2.0,2.0,1.0,9.0,,8.0,,2.0
Dalot,314,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Greenwood,315,Man Utd,Midfielder,,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,6.0,1.0,3.0,,6.0,11.0,15.0,3.0,,19.0,,2.0
Chong,316,Man Utd,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Garner,317,Man Utd,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Williams,318,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,0.0
Mengi,319,Man Utd,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
van de Beek,495,Man Utd,Midfielder,,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,4.0,1.0,,2.0,,1.0
Telles,568,Man Utd,Defender,,,,,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,0.0
Cavani,569,Man Utd,Forward,,,,,0.0,1.0,1.0,5.0,0.0,15.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,8.0,1.0,2.0,5.0,8.0,2.0,0.0,2.0,0.0,0.0,,1.0,11.0,6.0,1.0,,11.0,,9.0
Pellistri,575,Man Utd,Midfielder,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Grant,604,Man Utd,Goalkeeper,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Diallo,640,Man Utd,Midfielder,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,,1.0
Shoretire,673,Man Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Bishop,686,Man Utd,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
Elanga,702,Man Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0
Willock,20,Newcastle,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,0.0,6.0,6.0,0.0,8.0,5.0,11.0
Carroll,320,Newcastle,Forward,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Shelvey,321,Newcastle,Midfielder,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,,2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0
Ritchie,322,Newcastle,Midfielder,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.0,8.0,1.0,3.0
Fernández,323,Newcastle,Defender,6.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,-1.0,5.0,,0.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,8.0
Clark,324,Newcastle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,2.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
Darlow,325,Newcastle,Goalkeeper,7.0,2.0,8.0,2.0,8.0,3.0,3.0,2.0,1.0,8.0,,2.0,1.0,3.0,2.0,8.0,1.0,2.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubravka,326,Newcastle,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,1.0,3.0,2.0,7.0,1.0,3.0,0.0,7.0
Lejeune,327,Newcastle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lascelles,328,Newcastle,Defender,6.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gayle,329,Newcastle,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0
Atsu,330,Newcastle,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dummett,331,Newcastle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,0.0,6.0
Manquillo,332,Newcastle,Defender,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krafth,333,Newcastle,Defender,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Schär,334,Newcastle,Defender,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
Yedlin,335,Newcastle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayden,336,Newcastle,Midfielder,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aarons,337,Newcastle,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint-Maximin,338,Newcastle,Midfielder,3.0,1.0,0.0,12.0,2.0,3.0,3.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,12.0,6.0,2.0,2.0,2.0,2.0,3.0
Almirón,339,Newcastle,Midfielder,4.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,,9.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,9.0,3.0,2.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0
Joelinton,340,Newcastle,Forward,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,11.0,,5.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,6.0,1.0,9.0,1.0,1.0,1.0,6.0,1.0
Muto,341,Newcastle,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watts,342,Newcastle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Longstaff,480,Newcastle,Midfielder,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
Hendrick,485,Newcastle,Midfielder,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Matty Longstaff,487,Newcastle,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gillespie,488,Newcastle,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murphy,497,Newcastle,Midfielder,0.0,0.0,1.0,0.0,0.0,9.0,1.0,2.0,1.0,0.0,,4.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,6.0
Wilson,506,Newcastle,Forward,8.0,2.0,8.0,16.0,2.0,5.0,12.0,2.0,0.0,12.0,,1.0,5.0,9.0,0.0,2.0,2.0,2.0,4.0,5.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0
Fraser,507,Newcastle,Midfielder,0.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,-2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis,513,Newcastle,Defender,7.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Anderson,602,Newcastle,Midfielder,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
